invoice_id,branch,city,category,unit_price,quantity,total_sales,profit_margin,gross_profit,date,year,month,month_name,quarter,day_of_week,is_weekend,time,hour,payment_method,rating,rating_category
1239,WALM089,Southlake,Home and lifestyle,36.0,2,72.0,0.33,23.76,2022-01-30,2022,1,January,1,Sunday,1,1900-01-01 16:31:00,16,Ewallet,4.0,Average
1240,WALM023,Midland,Fashion accessories,75.0,3,225.0,0.48,108.0,2021-01-02,2021,1,January,1,Saturday,1,1900-01-01 07:17:00,7,Ewallet,6.0,Good
1241,WALM056,Rowlett,Home and lifestyle,63.0,1,63.0,0.33,20.790000000000003,2020-04-01,2020,4,April,2,Wednesday,0,1900-01-01 07:00:00,7,Ewallet,4.0,Average
1242,WALM004,Austin,Fashion accessories,26.0,1,26.0,0.48,12.48,2021-11-09,2021,11,November,4,Tuesday,0,1900-01-01 14:36:00,14,Ewallet,9.0,Excellent
1243,WALM100,Canyon,Home and lifestyle,80.0,2,160.0,0.18,28.799999999999997,2022-01-03,2022,1,January,1,Monday,0,1900-01-01 15:11:00,15,Ewallet,8.0,Excellent
1244,WALM080,Nacogdoches,Fashion accessories,63.0,3,189.0,0.33,62.370000000000005,2021-08-29,2021,8,August,3,Sunday,1,1900-01-01 14:37:00,14,Ewallet,5.0,Average
1245,WALM053,Conroe,Home and lifestyle,83.0,2,166.0,0.57,94.61999999999999,2020-01-17,2020,1,January,1,Friday,0,1900-01-01 11:44:00,11,Ewallet,8.0,Excellent
1246,WALM016,Brownsville,Fashion accessories,25.0,2,50.0,0.48,24.0,2020-10-02,2020,10,October,4,Friday,0,1900-01-01 17:47:00,17,Ewallet,5.0,Average
1247,WALM029,Round Rock,Home and lifestyle,48.0,2,96.0,0.48,46.08,2022-01-12,2022,1,January,1,Wednesday,0,1900-01-01 15:54:00,15,Ewallet,8.0,Excellent
1248,WALM003,San Antonio,Fashion accessories,63.0,2,126.0,0.48,60.48,2020-10-30,2020,10,October,4,Friday,0,1900-01-01 09:31:00,9,Ewallet,9.0,Excellent
1249,WALM074,Weslaco,Home and lifestyle,48.0,3,144.0,0.33,47.52,2021-09-18,2021,9,September,3,Saturday,1,1900-01-01 09:56:00,9,Cash,6.0,Good
1250,WALM051,New Braunfels,Fashion accessories,34.0,3,102.0,0.48,48.96,2021-11-20,2021,11,November,4,Saturday,1,1900-01-01 08:04:00,8,Ewallet,6.0,Good
1251,WALM077,Coppell,Home and lifestyle,78.0,3,234.0,0.33,77.22,2023-01-19,2023,1,January,1,Thursday,0,1900-01-01 22:37:00,22,Ewallet,5.0,Average
1252,WALM008,Corpus Christi,Fashion accessories,30.0,1,30.0,0.48,14.399999999999999,2021-06-29,2021,6,June,2,Tuesday,0,1900-01-01 14:19:00,14,Ewallet,7.0,Good
1253,WALM069,Rockwall,Home and lifestyle,15.0,3,45.0,0.33,14.850000000000001,2020-01-23,2020,1,January,1,Thursday,0,1900-01-01 09:59:00,9,Ewallet,9.0,Excellent
1254,WALM069,Rockwall,Fashion accessories,70.0,1,70.0,0.33,23.1,2021-04-02,2021,4,April,2,Friday,0,1900-01-01 10:57:00,10,Ewallet,9.0,Excellent
1255,WALM091,Little Elm,Home and lifestyle,36.0,3,108.0,0.33,35.64,2021-12-25,2021,12,December,4,Saturday,1,1900-01-01 21:55:00,21,Ewallet,8.0,Excellent
1256,WALM023,Midland,Fashion accessories,24.0,1,24.0,0.48,11.52,2020-01-05,2020,1,January,1,Sunday,1,1900-01-01 19:32:00,19,Ewallet,4.0,Average
1257,WALM056,Rowlett,Home and lifestyle,78.0,3,234.0,0.33,77.22,2023-01-08,2023,1,January,1,Sunday,1,1900-01-01 10:52:00,10,Ewallet,7.0,Good
1258,WALM063,Georgetown,Fashion accessories,72.0,3,216.0,0.33,71.28,2021-07-19,2021,7,July,3,Monday,0,1900-01-01 07:04:00,7,Ewallet,9.0,Excellent
1259,WALM098,Mineral Wells,Home and lifestyle,48.0,2,96.0,0.18,17.28,2020-02-25,2020,2,February,1,Tuesday,0,1900-01-01 12:15:00,12,Ewallet,8.0,Excellent
1260,WALM094,Alamo,Fashion accessories,31.0,1,31.0,0.33,10.23,2021-04-16,2021,4,April,2,Friday,0,1900-01-01 19:42:00,19,Ewallet,7.0,Good
1261,WALM075,San Marcos,Home and lifestyle,22.0,3,66.0,0.33,21.78,2020-05-08,2020,5,May,2,Friday,0,1900-01-01 08:58:00,8,Ewallet,5.0,Average
1262,WALM096,Eagle Pass,Fashion accessories,73.0,2,146.0,0.18,26.279999999999998,2021-11-23,2021,11,November,4,Tuesday,0,1900-01-01 07:34:00,7,Ewallet,5.0,Average
1263,WALM018,Frisco,Home and lifestyle,22.0,2,44.0,0.48,21.119999999999997,2020-12-07,2020,12,December,4,Monday,0,1900-01-01 17:46:00,17,Ewallet,9.0,Excellent
1264,WALM071,Lufkin,Fashion accessories,18.0,2,36.0,0.33,11.88,2023-02-13,2023,2,February,1,Monday,0,1900-01-01 07:56:00,7,Ewallet,6.0,Good
1265,WALM023,Midland,Home and lifestyle,21.0,2,42.0,0.48,20.16,2023-10-16,2023,10,October,4,Monday,0,1900-01-01 19:07:00,19,Ewallet,5.0,Average
1266,WALM037,League City,Fashion accessories,36.0,1,36.0,0.48,17.28,2021-10-25,2021,10,October,4,Monday,0,1900-01-01 17:21:00,17,Ewallet,7.0,Good
1267,WALM056,Rowlett,Home and lifestyle,71.0,3,213.0,0.33,70.29,2021-08-03,2021,8,August,3,Tuesday,0,1900-01-01 06:20:00,6,Ewallet,9.0,Excellent
1268,WALM084,Schertz,Fashion accessories,39.0,1,39.0,0.33,12.870000000000001,2022-03-09,2022,3,March,1,Wednesday,0,1900-01-01 06:35:00,6,Ewallet,9.0,Excellent
1269,WALM095,Big Spring,Home and lifestyle,76.0,3,228.0,0.33,75.24000000000001,2021-06-28,2021,6,June,2,Monday,0,1900-01-01 11:57:00,11,Ewallet,7.0,Good
1270,WALM093,Angleton,Fashion accessories,15.0,3,45.0,0.33,14.850000000000001,2021-10-27,2021,10,October,4,Wednesday,0,1900-01-01 16:07:00,16,Ewallet,4.0,Average
1271,WALM029,Round Rock,Home and lifestyle,16.0,1,16.0,0.48,7.68,2022-01-21,2022,1,January,1,Friday,0,1900-01-01 19:54:00,19,Ewallet,4.0,Average
1272,WALM048,Harlingen,Fashion accessories,49.0,2,98.0,0.48,47.04,2021-12-02,2021,12,December,4,Thursday,0,1900-01-01 21:49:00,21,Ewallet,6.0,Good
1273,WALM038,Sugar Land,Home and lifestyle,45.0,2,90.0,0.48,43.199999999999996,2023-06-19,2023,6,June,2,Monday,0,1900-01-01 17:54:00,17,Ewallet,9.0,Excellent
1274,WALM049,North Richland Hills,Fashion accessories,17.0,1,17.0,0.48,8.16,2021-01-03,2021,1,January,1,Sunday,1,1900-01-01 16:09:00,16,Ewallet,6.0,Good
1275,WALM066,Grapevine,Home and lifestyle,37.0,1,37.0,0.33,12.21,2021-10-24,2021,10,October,4,Sunday,1,1900-01-01 16:51:00,16,Ewallet,6.0,Good
1276,WALM006,El Paso,Fashion accessories,28.0,3,84.0,0.48,40.32,2020-12-07,2020,12,December,4,Monday,0,1900-01-01 18:20:00,18,Ewallet,5.0,Average
1277,WALM002,Dallas,Home and lifestyle,42.0,2,84.0,0.36,30.24,2021-11-11,2021,11,November,4,Thursday,0,1900-01-01 09:58:00,9,Ewallet,5.0,Average
1278,WALM096,Eagle Pass,Fashion accessories,55.0,1,55.0,0.18,9.9,2021-01-19,2021,1,January,1,Tuesday,0,1900-01-01 19:05:00,19,Ewallet,5.0,Average
1279,WALM057,Euless,Home and lifestyle,47.0,1,47.0,0.33,15.510000000000002,2021-05-10,2021,5,May,2,Monday,0,1900-01-01 06:17:00,6,Ewallet,5.0,Average
1280,WALM023,Midland,Fashion accessories,51.0,3,153.0,0.48,73.44,2020-03-24,2020,3,March,1,Tuesday,0,1900-01-01 21:37:00,21,Ewallet,4.0,Average
1281,WALM033,Pearland,Home and lifestyle,72.0,3,216.0,0.48,103.67999999999999,2022-03-23,2022,3,March,1,Wednesday,0,1900-01-01 20:23:00,20,Ewallet,8.0,Excellent
1282,WALM097,Alice,Fashion accessories,67.0,3,201.0,0.18,36.18,2022-10-12,2022,10,October,4,Wednesday,0,1900-01-01 22:20:00,22,Ewallet,7.0,Good
1283,WALM058,Port Arthur,Home and lifestyle,74.0,2,148.0,0.33,48.84,2020-09-02,2020,9,September,3,Wednesday,0,1900-01-01 06:03:00,6,Ewallet,4.0,Average
1284,WALM002,Dallas,Fashion accessories,78.0,1,78.0,0.36,28.08,2023-05-06,2023,5,May,2,Saturday,1,1900-01-01 16:09:00,16,Ewallet,7.0,Good
1285,WALM085,Kerrville,Home and lifestyle,25.0,3,75.0,0.33,24.75,2021-05-11,2021,5,May,2,Tuesday,0,1900-01-01 11:23:00,11,Ewallet,5.0,Average
1286,WALM033,Pearland,Fashion accessories,63.0,2,126.0,0.48,60.48,2023-07-02,2023,7,July,3,Sunday,1,1900-01-01 13:27:00,13,Ewallet,7.0,Good
1287,WALM043,Baytown,Home and lifestyle,21.0,2,42.0,0.48,20.16,2022-04-01,2022,4,April,2,Friday,0,1900-01-01 22:05:00,22,Ewallet,7.0,Good
1288,WALM043,Baytown,Fashion accessories,72.0,3,216.0,0.48,103.67999999999999,2022-10-01,2022,10,October,4,Saturday,1,1900-01-01 07:54:00,7,Ewallet,7.0,Good
1289,WALM033,Pearland,Home and lifestyle,20.0,2,40.0,0.48,19.2,2021-11-08,2021,11,November,4,Monday,0,1900-01-01 07:32:00,7,Ewallet,9.0,Excellent
1290,WALM081,Friendswood,Fashion accessories,41.0,3,123.0,0.33,40.59,2021-06-04,2021,6,June,2,Friday,0,1900-01-01 06:29:00,6,Ewallet,5.0,Average
1291,WALM032,Tyler,Home and lifestyle,79.0,1,79.0,0.48,37.92,2022-08-27,2022,8,August,3,Saturday,1,1900-01-01 19:44:00,19,Ewallet,8.0,Excellent
1292,WALM066,Grapevine,Fashion accessories,50.0,3,150.0,0.33,49.5,2022-11-15,2022,11,November,4,Tuesday,0,1900-01-01 21:22:00,21,Ewallet,7.0,Good
1293,WALM038,Sugar Land,Home and lifestyle,65.0,3,195.0,0.48,93.6,2023-12-06,2023,12,December,4,Wednesday,0,1900-01-01 19:31:00,19,Ewallet,9.0,Excellent
1294,WALM046,Temple,Fashion accessories,53.0,1,53.0,0.48,25.439999999999998,2021-11-13,2021,11,November,4,Saturday,1,1900-01-01 20:54:00,20,Ewallet,8.0,Excellent
1295,WALM015,Grand Prairie,Home and lifestyle,83.0,2,166.0,0.48,79.67999999999999,2020-01-17,2020,1,January,1,Friday,0,1900-01-01 21:34:00,21,Ewallet,6.0,Good
1296,WALM055,Waxahachie,Fashion accessories,35.0,1,35.0,0.33,11.55,2022-08-24,2022,8,August,3,Wednesday,0,1900-01-01 18:24:00,18,Ewallet,7.0,Good
1297,WALM024,Carrollton,Home and lifestyle,85.0,2,170.0,0.48,81.6,2020-07-13,2020,7,July,3,Monday,0,1900-01-01 10:35:00,10,Ewallet,6.0,Good
1298,WALM007,Arlington,Fashion accessories,48.0,1,48.0,0.48,23.04,2022-08-29,2022,8,August,3,Monday,0,1900-01-01 22:22:00,22,Ewallet,5.0,Average
1299,WALM083,Farmers Branch,Home and lifestyle,30.0,1,30.0,0.33,9.9,2021-11-27,2021,11,November,4,Saturday,1,1900-01-01 07:21:00,7,Ewallet,6.0,Good
1300,WALM088,Cleburne,Fashion accessories,44.0,1,44.0,0.33,14.520000000000001,2020-01-20,2020,1,January,1,Monday,0,1900-01-01 09:51:00,9,Ewallet,6.0,Good
1301,WALM070,Hurst,Home and lifestyle,21.0,3,63.0,0.33,20.790000000000003,2020-08-30,2020,8,August,3,Sunday,1,1900-01-01 09:29:00,9,Ewallet,6.0,Good
1302,WALM006,El Paso,Fashion accessories,66.0,3,198.0,0.48,95.03999999999999,2020-03-31,2020,3,March,1,Tuesday,0,1900-01-01 13:35:00,13,Ewallet,4.0,Average
1303,WALM039,Longview,Home and lifestyle,39.0,1,39.0,0.48,18.72,2023-01-23,2023,1,January,1,Monday,0,1900-01-01 15:15:00,15,Ewallet,4.0,Average
1304,WALM077,Coppell,Fashion accessories,81.0,1,81.0,0.33,26.73,2020-08-09,2020,8,August,3,Sunday,1,1900-01-01 12:49:00,12,Ewallet,9.0,Excellent
1305,WALM078,Del Rio,Home and lifestyle,51.0,3,153.0,0.33,50.49,2020-08-15,2020,8,August,3,Saturday,1,1900-01-01 20:38:00,20,Ewallet,7.0,Good
1306,WALM024,Carrollton,Fashion accessories,28.0,3,84.0,0.48,40.32,2023-02-05,2023,2,February,1,Sunday,1,1900-01-01 12:30:00,12,Ewallet,5.0,Average
1307,WALM029,Round Rock,Home and lifestyle,35.0,1,35.0,0.48,16.8,2022-02-24,2022,2,February,1,Thursday,0,1900-01-01 06:30:00,6,Ewallet,9.0,Excellent
1308,WALM082,Weslaco,Fashion accessories,32.0,1,32.0,0.33,10.56,2020-07-23,2020,7,July,3,Thursday,0,1900-01-01 19:22:00,19,Cash,6.0,Good
1309,WALM082,Weslaco,Home and lifestyle,36.0,2,72.0,0.33,23.76,2022-09-12,2022,9,September,3,Monday,0,1900-01-01 09:47:00,9,Cash,6.0,Good
1310,WALM065,Texas City,Fashion accessories,40.0,1,40.0,0.33,13.200000000000001,2021-03-16,2021,3,March,1,Tuesday,0,1900-01-01 06:43:00,6,Ewallet,4.0,Average
1311,WALM068,Burleson,Home and lifestyle,83.0,1,83.0,0.33,27.39,2020-01-05,2020,1,January,1,Sunday,1,1900-01-01 13:17:00,13,Ewallet,9.0,Excellent
1312,WALM010,Laredo,Fashion accessories,48.0,3,144.0,0.48,69.12,2023-11-01,2023,11,November,4,Wednesday,0,1900-01-01 18:31:00,18,Ewallet,7.0,Good
1313,WALM082,Weslaco,Home and lifestyle,68.0,3,204.0,0.33,67.32000000000001,2020-08-30,2020,8,August,3,Sunday,1,1900-01-01 07:23:00,7,Cash,4.0,Average
1314,WALM089,Southlake,Fashion accessories,56.0,2,112.0,0.33,36.96,2023-10-06,2023,10,October,4,Friday,0,1900-01-01 06:24:00,6,Ewallet,4.0,Average
1315,WALM009,Plano,Home and lifestyle,63.0,2,126.0,0.48,60.48,2021-05-31,2021,5,May,2,Monday,0,1900-01-01 18:00:00,18,Ewallet,4.0,Average
1316,WALM068,Burleson,Fashion accessories,48.0,2,96.0,0.33,31.68,2020-01-08,2020,1,January,1,Wednesday,0,1900-01-01 14:18:00,14,Ewallet,7.0,Good
1317,WALM052,Mansfield,Home and lifestyle,85.0,2,170.0,0.57,96.89999999999999,2021-04-04,2021,4,April,2,Sunday,1,1900-01-01 14:25:00,14,Ewallet,6.0,Good
1318,WALM084,Schertz,Fashion accessories,36.0,2,72.0,0.33,23.76,2022-05-30,2022,5,May,2,Monday,0,1900-01-01 19:41:00,19,Ewallet,4.0,Average
1319,WALM030,Richardson,Home and lifestyle,32.0,3,96.0,0.48,46.08,2022-03-01,2022,3,March,1,Tuesday,0,1900-01-01 22:03:00,22,Ewallet,8.0,Excellent
1320,WALM041,Mission,Fashion accessories,49.0,1,49.0,0.48,23.52,2021-02-20,2021,2,February,1,Saturday,1,1900-01-01 13:42:00,13,Ewallet,4.0,Average
1321,WALM064,Bedford,Home and lifestyle,51.0,2,102.0,0.33,33.660000000000004,2022-07-10,2022,7,July,3,Sunday,1,1900-01-01 09:51:00,9,Ewallet,9.0,Excellent
1322,WALM033,Pearland,Fashion accessories,51.0,2,102.0,0.48,48.96,2023-03-23,2023,3,March,1,Thursday,0,1900-01-01 07:13:00,7,Ewallet,5.0,Average
1323,WALM090,Brownwood,Home and lifestyle,81.0,3,243.0,0.33,80.19,2023-03-17,2023,3,March,1,Friday,0,1900-01-01 06:10:00,6,Ewallet,9.0,Excellent
1324,WALM046,Temple,Fashion accessories,85.0,3,255.0,0.48,122.39999999999999,2022-09-13,2022,9,September,3,Tuesday,0,1900-01-01 14:29:00,14,Ewallet,4.0,Average
1325,WALM095,Big Spring,Home and lifestyle,67.0,1,67.0,0.33,22.11,2023-09-08,2023,9,September,3,Friday,0,1900-01-01 10:50:00,10,Ewallet,4.0,Average
1326,WALM078,Del Rio,Fashion accessories,34.0,2,68.0,0.33,22.44,2023-05-15,2023,5,May,2,Monday,0,1900-01-01 11:21:00,11,Ewallet,9.0,Excellent
1327,WALM058,Port Arthur,Home and lifestyle,15.0,2,30.0,0.33,9.9,2022-10-02,2022,10,October,4,Sunday,1,1900-01-01 09:06:00,9,Ewallet,9.0,Excellent
1328,WALM053,Conroe,Fashion accessories,33.0,1,33.0,0.57,18.81,2022-06-30,2022,6,June,2,Thursday,0,1900-01-01 15:34:00,15,Ewallet,5.0,Average
1329,WALM032,Tyler,Home and lifestyle,30.0,1,30.0,0.48,14.399999999999999,2021-12-24,2021,12,December,4,Friday,0,1900-01-01 20:24:00,20,Ewallet,7.0,Good
1330,WALM007,Arlington,Fashion accessories,31.0,3,93.0,0.48,44.64,2021-03-26,2021,3,March,1,Friday,0,1900-01-01 21:31:00,21,Ewallet,8.0,Excellent
1331,WALM035,San Angelo,Home and lifestyle,38.0,1,38.0,0.48,18.24,2020-12-08,2020,12,December,4,Tuesday,0,1900-01-01 06:27:00,6,Ewallet,4.0,Average
1332,WALM047,Flower Mound,Fashion accessories,66.0,2,132.0,0.48,63.36,2022-11-02,2022,11,November,4,Wednesday,0,1900-01-01 10:15:00,10,Ewallet,8.0,Excellent
1333,WALM059,Pflugerville,Home and lifestyle,70.0,1,70.0,0.33,23.1,2023-02-05,2023,2,February,1,Sunday,1,1900-01-01 11:08:00,11,Ewallet,5.0,Average
1334,WALM024,Carrollton,Fashion accessories,57.0,3,171.0,0.48,82.08,2021-03-15,2021,3,March,1,Monday,0,1900-01-01 19:28:00,19,Ewallet,6.0,Good
1335,WALM015,Grand Prairie,Home and lifestyle,16.0,3,48.0,0.48,23.04,2023-08-06,2023,8,August,3,Sunday,1,1900-01-01 12:29:00,12,Ewallet,4.0,Average
1336,WALM068,Burleson,Fashion accessories,18.0,1,18.0,0.33,5.94,2022-06-02,2022,6,June,2,Thursday,0,1900-01-01 17:06:00,17,Ewallet,5.0,Average
1337,WALM025,Waco,Home and lifestyle,29.0,3,87.0,0.48,41.76,2022-07-18,2022,7,July,3,Monday,0,1900-01-01 09:48:00,9,Ewallet,8.0,Excellent
1338,WALM040,Edinburg,Fashion accessories,51.0,2,102.0,0.48,48.96,2020-06-22,2020,6,June,2,Monday,0,1900-01-01 18:51:00,18,Ewallet,9.0,Excellent
1339,WALM036,Allen,Home and lifestyle,23.0,3,69.0,0.48,33.12,2020-02-08,2020,2,February,1,Saturday,1,1900-01-01 06:21:00,6,Ewallet,4.0,Average
1340,WALM012,Garland,Fashion accessories,76.0,3,228.0,0.48,109.44,2021-10-20,2021,10,October,4,Wednesday,0,1900-01-01 16:13:00,16,Ewallet,7.0,Good
1341,WALM069,Rockwall,Home and lifestyle,29.0,1,29.0,0.33,9.57,2023-10-29,2023,10,October,4,Sunday,1,1900-01-01 20:15:00,20,Ewallet,9.0,Excellent
1342,WALM059,Pflugerville,Fashion accessories,74.0,3,222.0,0.33,73.26,2020-01-25,2020,1,January,1,Saturday,1,1900-01-01 21:38:00,21,Ewallet,6.0,Good
1343,WALM038,Sugar Land,Home and lifestyle,65.0,2,130.0,0.48,62.4,2022-05-31,2022,5,May,2,Tuesday,0,1900-01-01 09:22:00,9,Ewallet,7.0,Good
1344,WALM032,Tyler,Fashion accessories,42.0,2,84.0,0.48,40.32,2021-08-10,2021,8,August,3,Tuesday,0,1900-01-01 08:34:00,8,Ewallet,6.0,Good
1345,WALM090,Brownwood,Home and lifestyle,52.0,1,52.0,0.33,17.16,2023-11-19,2023,11,November,4,Sunday,1,1900-01-01 18:16:00,18,Ewallet,9.0,Excellent
1346,WALM003,San Antonio,Fashion accessories,73.0,1,73.0,0.48,35.04,2020-06-18,2020,6,June,2,Thursday,0,1900-01-01 12:10:00,12,Ewallet,4.0,Average
1347,WALM046,Temple,Home and lifestyle,17.0,2,34.0,0.48,16.32,2020-04-11,2020,4,April,2,Saturday,1,1900-01-01 22:17:00,22,Ewallet,7.0,Good
1348,WALM030,Richardson,Fashion accessories,40.0,3,120.0,0.48,57.599999999999994,2020-08-10,2020,8,August,3,Monday,0,1900-01-01 09:14:00,9,Ewallet,4.0,Average
1349,WALM083,Farmers Branch,Home and lifestyle,81.0,3,243.0,0.33,80.19,2023-02-01,2023,2,February,1,Wednesday,0,1900-01-01 21:49:00,21,Ewallet,6.0,Good
1350,WALM003,San Antonio,Fashion accessories,62.0,3,186.0,0.48,89.28,2020-09-30,2020,9,September,3,Wednesday,0,1900-01-01 07:41:00,7,Ewallet,7.0,Good
1351,WALM095,Big Spring,Home and lifestyle,48.0,1,48.0,0.33,15.84,2022-05-30,2022,5,May,2,Monday,0,1900-01-01 18:06:00,18,Ewallet,6.0,Good
1352,WALM091,Little Elm,Fashion accessories,20.0,2,40.0,0.33,13.200000000000001,2023-07-02,2023,7,July,3,Sunday,1,1900-01-01 08:34:00,8,Ewallet,5.0,Average
1353,WALM073,Seguin,Home and lifestyle,20.0,1,20.0,0.33,6.6000000000000005,2022-10-12,2022,10,October,4,Wednesday,0,1900-01-01 09:17:00,9,Ewallet,9.0,Excellent
1354,WALM057,Euless,Fashion accessories,54.0,1,54.0,0.33,17.82,2020-11-17,2020,11,November,4,Tuesday,0,1900-01-01 13:38:00,13,Ewallet,9.0,Excellent
1355,WALM013,Irving,Home and lifestyle,76.0,3,228.0,0.48,109.44,2023-05-10,2023,5,May,2,Wednesday,0,1900-01-01 16:31:00,16,Ewallet,5.0,Average
1356,WALM055,Waxahachie,Fashion accessories,81.0,1,81.0,0.33,26.73,2021-03-27,2021,3,March,1,Saturday,1,1900-01-01 12:22:00,12,Ewallet,8.0,Excellent
1357,WALM020,Killeen,Home and lifestyle,33.0,1,33.0,0.48,15.84,2022-09-12,2022,9,September,3,Monday,0,1900-01-01 16:07:00,16,Ewallet,4.0,Average
1358,WALM094,Alamo,Fashion accessories,72.0,2,144.0,0.33,47.52,2020-12-09,2020,12,December,4,Wednesday,0,1900-01-01 17:04:00,17,Ewallet,4.0,Average
1359,WALM044,Pharr,Home and lifestyle,20.0,3,60.0,0.48,28.799999999999997,2020-04-25,2020,4,April,2,Saturday,1,1900-01-01 19:14:00,19,Ewallet,9.0,Excellent
1360,WALM048,Harlingen,Fashion accessories,44.0,1,44.0,0.48,21.119999999999997,2023-04-03,2023,4,April,2,Monday,0,1900-01-01 19:33:00,19,Ewallet,4.0,Average
1361,WALM025,Waco,Home and lifestyle,81.0,1,81.0,0.48,38.879999999999995,2022-11-06,2022,11,November,4,Sunday,1,1900-01-01 06:24:00,6,Ewallet,7.0,Good
1362,WALM090,Brownwood,Fashion accessories,77.0,2,154.0,0.33,50.82,2020-01-08,2020,1,January,1,Wednesday,0,1900-01-01 08:12:00,8,Ewallet,4.0,Average
1363,WALM014,Amarillo,Home and lifestyle,83.0,1,83.0,0.48,39.839999999999996,2021-02-02,2021,2,February,1,Tuesday,0,1900-01-01 07:47:00,7,Ewallet,5.0,Average
1364,WALM063,Georgetown,Fashion accessories,50.0,3,150.0,0.33,49.5,2021-10-27,2021,10,October,4,Wednesday,0,1900-01-01 09:59:00,9,Ewallet,9.0,Excellent
1365,WALM034,College Station,Home and lifestyle,52.0,3,156.0,0.48,74.88,2021-01-13,2021,1,January,1,Wednesday,0,1900-01-01 16:37:00,16,Ewallet,6.0,Good
1366,WALM032,Tyler,Fashion accessories,73.0,2,146.0,0.48,70.08,2022-01-04,2022,1,January,1,Tuesday,0,1900-01-01 12:51:00,12,Ewallet,8.0,Excellent
1367,WALM003,San Antonio,Home and lifestyle,26.0,1,26.0,0.36,9.36,2023-08-12,2023,8,August,3,Saturday,1,1900-01-01 14:57:00,14,Ewallet,7.0,Good
1368,WALM073,Seguin,Fashion accessories,43.0,1,43.0,0.33,14.190000000000001,2021-04-22,2021,4,April,2,Thursday,0,1900-01-01 18:15:00,18,Ewallet,8.0,Excellent
1369,WALM047,Flower Mound,Home and lifestyle,71.0,3,213.0,0.48,102.24,2022-11-11,2022,11,November,4,Friday,0,1900-01-01 07:50:00,7,Ewallet,5.0,Average
1370,WALM089,Southlake,Fashion accessories,26.0,1,26.0,0.33,8.58,2023-04-18,2023,4,April,2,Tuesday,0,1900-01-01 11:56:00,11,Ewallet,9.0,Excellent
1371,WALM078,Del Rio,Home and lifestyle,37.0,2,74.0,0.33,24.42,2022-10-26,2022,10,October,4,Wednesday,0,1900-01-01 08:10:00,8,Ewallet,5.0,Average
1372,WALM043,Baytown,Fashion accessories,54.0,3,162.0,0.48,77.75999999999999,2023-04-21,2023,4,April,2,Friday,0,1900-01-01 22:00:00,22,Ewallet,5.0,Average
1373,WALM056,Rowlett,Home and lifestyle,85.0,1,85.0,0.33,28.05,2022-02-02,2022,2,February,1,Wednesday,0,1900-01-01 16:56:00,16,Ewallet,4.0,Average
1374,WALM030,Richardson,Fashion accessories,83.0,1,83.0,0.48,39.839999999999996,2022-05-09,2022,5,May,2,Monday,0,1900-01-01 06:02:00,6,Ewallet,7.0,Good
1375,WALM090,Brownwood,Home and lifestyle,23.0,1,23.0,0.33,7.590000000000001,2020-07-22,2020,7,July,3,Wednesday,0,1900-01-01 13:05:00,13,Ewallet,6.0,Good
1376,WALM058,Port Arthur,Fashion accessories,27.0,3,81.0,0.33,26.73,2020-02-11,2020,2,February,1,Tuesday,0,1900-01-01 06:31:00,6,Ewallet,8.0,Excellent
1377,WALM059,Pflugerville,Home and lifestyle,32.0,1,32.0,0.33,10.56,2020-05-10,2020,5,May,2,Sunday,1,1900-01-01 07:02:00,7,Ewallet,6.0,Good
1378,WALM010,Laredo,Fashion accessories,19.0,2,38.0,0.48,18.24,2021-08-14,2021,8,August,3,Saturday,1,1900-01-01 11:21:00,11,Ewallet,8.0,Excellent
1379,WALM079,La Porte,Home and lifestyle,22.0,2,44.0,0.33,14.520000000000001,2023-01-31,2023,1,January,1,Tuesday,0,1900-01-01 19:32:00,19,Ewallet,4.0,Average
1380,WALM016,Brownsville,Fashion accessories,56.0,1,56.0,0.48,26.88,2023-03-27,2023,3,March,1,Monday,0,1900-01-01 16:51:00,16,Ewallet,5.0,Average
1381,WALM081,Friendswood,Home and lifestyle,26.0,3,78.0,0.33,25.740000000000002,2020-07-05,2020,7,July,3,Sunday,1,1900-01-01 09:54:00,9,Ewallet,5.0,Average
1382,WALM006,El Paso,Fashion accessories,23.0,1,23.0,0.48,11.04,2020-02-10,2020,2,February,1,Monday,0,1900-01-01 12:38:00,12,Ewallet,6.0,Good
1383,WALM012,Garland,Home and lifestyle,85.0,3,255.0,0.48,122.39999999999999,2023-02-04,2023,2,February,1,Saturday,1,1900-01-01 14:11:00,14,Ewallet,6.0,Good
1384,WALM009,Plano,Fashion accessories,52.0,3,156.0,0.48,74.88,2023-05-23,2023,5,May,2,Tuesday,0,1900-01-01 17:55:00,17,Ewallet,9.0,Excellent
1385,WALM085,Kerrville,Home and lifestyle,55.0,3,165.0,0.33,54.45,2021-10-04,2021,10,October,4,Monday,0,1900-01-01 11:51:00,11,Ewallet,7.0,Good
1386,WALM047,Flower Mound,Fashion accessories,29.0,1,29.0,0.48,13.92,2022-05-03,2022,5,May,2,Tuesday,0,1900-01-01 22:41:00,22,Ewallet,9.0,Excellent
1387,WALM095,Big Spring,Home and lifestyle,26.0,3,78.0,0.33,25.740000000000002,2021-06-10,2021,6,June,2,Thursday,0,1900-01-01 11:10:00,11,Ewallet,7.0,Good
1388,WALM084,Schertz,Fashion accessories,44.0,1,44.0,0.33,14.520000000000001,2021-01-22,2021,1,January,1,Friday,0,1900-01-01 13:28:00,13,Ewallet,6.0,Good
